id,Name,SMILES,Energy_Hatree,Thermal_correction_to_Gibbs_Free_Energy_Hatree,Thermal_correction_to_Enthalpy_Hatree,Entropy_J_per_mol_K,HOMO_Hatree,LUMO_Hatree,Dipole_Debye,Gibbs_Free_Energy_Hatree,Enthalpy_Hatree,ECW_V,Software,Source,Theory_Level
502,IL1063,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,-1371.1371421,0.254434,0.326295,632.80908,-0.24156,-0.00897,-1371.5487051,-1370.8827081,-1370.8108471,6.326447999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
503,IL1065,CCCC[N+]1(C)CCCC1.[Br-],-2983.834416,0.236454,0.291597,485.59504,-0.1751,-0.00127,-2984.0609398,-2983.597962,-2983.542819,4.728176,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
504,IL1071,CCCC[N+]1(C)CCCCC1.N#C[S-],-939.9942639,0.270214,0.332688,550.141608,-0.17781,-0.00407,-940.3277748,-939.7240499,-939.6615759,4.725728,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
505,IL1072,CCCC[N+]1(C)CCCCC1.O=P([O-])(F)F,-1140.6022447,0.272058,0.339771,596.274392,-0.24227,-0.00406,-1140.9860079,-1140.3301867,-1140.2624737,6.479312,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
506,IL1074,CCCC[N+]1(C)CCCCC1.O=S(=O)([O-])C(F)(F)F,-1410.4452285,0.28113,0.355347,653.557536,-0.23827,-0.00375,-1410.8809985,-1410.1640985,-1410.0898815,6.378944,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
507,IL1075,CCCC[N+]1(C)CCCCC1.[Br-],-3023.1489171,0.263349,0.320792,505.841416,-0.17833,-0.00047,-3023.3998616,-3022.8855681,-3022.8281251,4.837791999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
508,IL1080,CCCC[N+]1(C)CCOC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2272.7645136,0.245123,0.33539,794.884688,-0.26961,-0.01006,-2273.3164284,-2272.5193906,-2272.4291236,7.05976,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
509,IL1083,CCCC[N+]1(C)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2312.0780793,0.27185,0.364494,815.825608,-0.2712,-0.00586,-2312.6546499,-2311.8062293,-2311.7135853,7.217248000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
510,IL1084,CCCC[N+]1(C)CCOCC1.[Br-],-3059.0468907,0.240119,0.297079,501.586288,-0.18399,-8e-05,-3059.2922819,-3058.8067717,-3058.7498117,5.002351999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
511,IL1085,CCCC[N+]1(CC)CCCC1.CCOS(=O)(=O)[O-],-1227.2230434,0.334705,0.409835,661.599184,-0.22408,-0.00044,-1227.6409633,-1226.8883384,-1226.8132084,6.083008,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
512,IL1087,CCCC[N+]1=C2CCCCCN2CCC1.N#C[S-],-1110.8639536,0.320984,0.392218,627.282016,-0.16304,-0.05544,-1111.2753521,-1110.5429696,-1110.4717356,2.92672,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
513,IL1088,CCCC[N+]1=C2CCCCCN2CCC1.[Br-],-3194.0372025,0.317106,0.381124,563.743792,-0.17758,-0.03267,-3194.3657157,-3193.7200965,-3193.6560785,3.941551999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
514,IL1092,CCCC[NH+](CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2355.9909155,0.362569,0.467809,926.739264,-0.27303,-0.02112,-2356.6350518,-2355.6283465,-2355.5231065,6.851951999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
515,IL1093,CCCC[NH+](CCCC)CCCC.O=S(=O)([O-])C(F)(F)F,-1490.26297,0.349645,0.434809,749.952712,-0.25842,0.00614,-1490.7653074,-1489.913325,-1489.828161,7.196031999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
516,IL1094,CCCC[NH+](CCCC)CCCC.O=[N+]([O-])[O-],-809.0700511,0.341572,0.416787,662.343936,-0.22418,-0.00352,-809.4987508,-808.7284791,-808.6532641,6.001951999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
517,IL1095,CCCC[NH3+].O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-2167.2827719,0.189317,0.289351,880.903544,-0.21541,-0.0709,-2167.9469175,-2167.0934549,-2166.9934209,3.930671999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
518,IL1096,CCCC[NH3+].O=C([O-])C(F)(F)C(F)(F)C(F)(F)F,-1216.1622993,0.155352,0.229001,648.545104,-0.28666,-0.0268,-1216.5777846,-1216.0069473,-1215.9332983,7.068192000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
519,IL1100,CCCC[P+](CC)(CC)CC.Cc1ncc([N+](=O)[O-])[n-]1,-1206.182734,0.344835,0.428139,733.572352,-0.18837,-0.03933,-1206.6672837,-1205.837899,-1205.754595,4.053888,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
520,IL1101,CCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2564.0043743,0.299469,0.401586,899.233648,-0.26269,-0.01247,-2564.6232249,-2563.7049053,-2563.6027883,6.805984,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
521,IL1102,CCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1,-1166.837329,0.321241,0.399334,687.6780560000001,-0.20708,-0.0427,-1167.2963834,-1166.516088,-1166.437995,4.471135999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
522,IL1106,CCCC[P+](CCCC)(CCCC)CCCC.Cc1ccc(S(=O)(=O)[O-])cc1,-1867.2850856,0.536843,0.643847,942.270272,-0.22594,-0.00154,-1867.9528767,-1866.7482426,-1866.6412386,6.10368,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
523,IL1108,CCCC[P+](CCCC)(CCCC)CCCC.O=C([O-])c1ccccn1,-1408.8257643,0.50141,0.603073,895.2379280000001,-0.19605,-0.0089,-1409.4558893,-1408.3243543,-1408.2226913,5.09048,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
524,IL1109,CCCC[P+](CCCC)(CCCC)CCCC.O=C([O-])c1cccnc1,-1408.8365894,0.501617,0.603851,900.262912,-0.21232,-0.01215,-1409.4645954,-1408.3349724,-1408.2327384,5.444624,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
525,IL1110,CCCC[P+](CCCC)(CCCC)CCCC.O=C([O-])c1ccncc1,-1408.8210777,0.502556,0.603314,887.2715919999999,-0.20365,-0.01039,-1409.4503974,-1408.3185217,-1408.2177637,5.256671999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
526,IL1113,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2799.8336844,0.455488,0.575798,1059.45156,-0.26787,-0.0095,-2800.6024188,-2799.3781964,-2799.2578864,7.027664,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
527,IL1114,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,-1672.2767561,0.445865,0.539811,827.2814,-0.22269,-0.00678,-1672.8296445,-1671.8308911,-1671.7369451,5.872751999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
528,IL1115,CCCC[P+](CCCC)(CCCC)CCCC.O=[N+]([O-])[O-],-1252.9040534,0.436381,0.525771,787.165208,-0.20798,-0.00221,-1253.4545659,-1252.4676724,-1252.3782824,5.596944,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
529,IL1117,CCCC[P+](CCCC)(CCCC)CCCC.[Cl-],-1432.8212503,0.423678,0.508419,746.228952,-0.19386,-0.00066,-1433.306633,-1432.3975723,-1432.3128313,5.25504,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
530,IL1118,CCCC[P+](CCCC)(CCCC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,-3311.3176811,0.449193,0.581854,1168.202088,-0.26429,-0.00852,-3312.2070503,-3310.8684881,-3310.7358271,6.956944000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
531,IL1120,CCCC[P+](CCCC)(CCCC)COC.[c-]1c[nH]nn1,-1210.7273013,0.415221,0.504515,786.3242240000001,-0.1576,0.01672,-1211.2433746,-1210.3120803,-1210.2227863,4.741503999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
532,IL1121,CCCC[P+](CCCC)(CCCC)c1ccccc1.[Br-],-3620.5956322,0.390223,0.475719,752.877328,-0.17272,-0.05854,-3621.0445575,-3620.2054092,-3620.1199132,3.105696,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
533,IL1122,CCCC[P+](CCCC)(c1ccccc1)c1ccccc1.[Br-],-3694.3937278,0.360088,0.44354,734.8735760000001,-0.17299,-0.0599,-3694.8559469,-3694.0336398,-3693.9501878,3.076048,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
534,IL1123,CCCC[P+](Cc1ccccc1)(Cc1ccccc1)Cc1ccccc1.O=C([O-])c1ccccc1,-1732.1144644,0.499149,0.603882,922.274936,-0.20415,-0.04723,-1732.8601108,-1731.6153154,-1731.5105824,4.268224,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
535,IL1124,CCCC[S+](CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2698.7942973,0.344781,0.449405,921.320984,-0.26759,-0.04725,-2699.4501258,-2698.4495163,-2698.3448923,5.993247999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
536,IL1125,CCCC[S+]1CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2579.7078197,0.251412,0.341899,796.8344320000001,-0.26545,-0.0285,-2580.2775213,-2579.4564077,-2579.3659207,6.445040000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
537,IL1126,CCCC[n+]1cc(C)cc(C)c1.N#C[N-]C#N,-725.079361,0.232864,0.304172,627.9347200000001,-0.1891,-0.11512,-725.4358916,-724.846497,-724.775189,2.012256,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
538,IL1127,CCCC[n+]1cc(C)cc(C)c1.N#C[S-],-975.7010574,0.223764,0.290217,585.186792,-0.18608,-0.09662,-976.0403289,-975.4772934,-975.4108404,2.433312,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
539,IL1128,CCCC[n+]1cc(C)cc(C)c1.O=S(=O)([O-])C(F)(F)F,-1446.151055,0.233932,0.312917,695.535608,-0.23846,-0.10992,-1446.5921623,-1445.917123,-1445.838138,3.496287999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
540,IL1129,CCCC[n+]1cc(C)cc(C)c1.[Br-],-3058.8545711,0.217093,0.278714,542.6355120000001,-0.19129,-0.07776,-3059.1125318,-3058.6374781,-3058.5758571,3.088016,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
541,IL1130,CCCC[n+]1cc(C)cc(C)c1C.O=S(=O)([O-])C(F)(F)F,-1485.4607671,0.260213,0.341724,717.7819360000001,-0.23516,-0.09728,-1485.9245648,-1485.2005541,-1485.1190431,3.750336,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
542,IL1131,CCCC[n+]1cc(C)n(C)c1.[Br-],-3036.8029685,0.199845,0.260817,536.9118,-0.17601,-0.03457,-3037.037935,-3036.6031235,-3036.5421515,3.847168,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
543,IL1132,CCCC[n+]1ccc(C)cc1.Cc1ccc(S(=O)(=O)[O-])cc1,-1340.1196645,0.306432,0.387397,712.970336,-0.21255,-0.08659,-1340.5851939,-1339.8132325,-1339.7322675,3.426111999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
544,IL1133,CCCC[n+]1ccc(C)cc1.O=C([O-])c1ccccc1,-865.5358559,0.281284,0.35674,664.46104,-0.20056,-0.09072,-865.963487,-865.2545719,-865.1791159,2.987648,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
545,IL1135,CCCC[n+]1ccc(C)cc1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-2120.2219636,0.232674,0.328764,846.1637920000001,-0.24259,-0.10626,-2120.8266831,-2119.9892896,-2119.8931996,3.708176,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
546,IL1136,CCCC[n+]1ccc(C)cc1.O=S(=O)([O-])C(F)(F)F,-1406.8415555,0.209324,0.284719,663.925488,-0.23685,-0.10384,-1407.256015,-1406.6322315,-1406.5568365,3.617872,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
547,IL1137,CCCC[n+]1ccc(N(C)C)cc1.[Br-],-3114.1982963,0.233674,0.297371,560.9154080000001,-0.16752,-0.05946,-3114.4739063,-3113.9646223,-3113.9009253,2.939232,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
548,IL1142,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,-1406.8394097,0.209817,0.284785,660.168256,-0.23697,-0.10873,-1407.2538583,-1406.6295927,-1406.5546247,3.488128,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
549,IL1143,CCCC[n+]1cccc(C)c1.[Cl-],-905.5620797,0.192715,0.249927,503.807992,-0.19102,-0.10787,-905.846078,-905.3693647,-905.3121527000001,2.26168,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
550,IL1144,CCCC[n+]1cccc(C)c1C.O=S(=O)([O-])C(F)(F)F,-1446.1398242,0.236445,0.313191,675.8289679999999,-0.22513,-0.12032,-1446.5786471,-1445.9033792,-1445.8266332,2.850832,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
551,IL1147,CCCC[n+]1ccccc1.O=C([O-])c1ccccc1,-826.2240736,0.261019,0.329006,598.68856,-0.21844,-0.07918,-826.6292495,-825.9630546,-825.8950676,3.787872,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
552,IL1150,CCCC[n+]1ccccc1.[Br-],-2980.231187,0.168132,0.222032,474.637144,-0.19657,-0.08126,-2980.4402102,-2980.063055,-2980.009155,3.136432,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
553,IL1151,CCCC[n+]1ccccc1.[Cl-],-866.2535035,0.169515,0.2222,463.947024,-0.20832,-0.07743,-866.5132149,-866.0839884999999,-866.0313034999999,3.560208,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
554,IL1153,CCCC[n+]1ccn(CC(C)O)c1.[Cl-],-1037.3571724,0.233006,0.296023,554.9281040000001,-0.21082,-0.04512,-1037.6836629,-1037.1241664,-1037.0611494,4.50704,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
555,IL1154,CCCC[n+]1cn(CCC(F)(F)F)cn1.O=S(=O)([O-])C(F)(F)F,-1777.1863268,0.206681,0.293182,761.7223040000001,-0.2516,-0.0584,-1777.6864488,-1776.9796458,-1776.8931448,5.255039999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
556,IL1156,CCCC[n+]1nn(C)c2ccccc21.CS(=O)(=O)[O-],-1256.675738,0.251957,0.323589,630.784024,-0.20797,-0.09027,-1257.0794988,-1256.423781,-1256.352149,3.201439999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
557,IL1160,CCCCn1cc[n+](C)c1.COC(=O)C(=O)[O-],-840.2269993,0.212182,0.296931,746.3000800000001,-0.13371,-0.03208,-840.6107144,-840.0148173,-839.9300683,2.764336,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
558,IL1162,CCCCn1cc[n+](C)c1.CS(=O)(=O)[O-],-1087.0532667,0.221853,0.287711,579.9484239999999,-0.21564,-0.03107,-1087.3861991,-1086.8314137,-1086.7655557,5.020304,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
559,IL1170,CCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,-739.8944384,0.197859,0.27015,636.5997840000001,-0.17453,-0.08015,-740.2331215,-739.6965794,-739.6242884000001,2.567136,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
560,IL1172,CCCCn1cc[n+](C)c1.N#Cc1nc[n-]c1C#N,-833.3853417,0.222176,0.294394,635.951264,-0.21128,-0.05402,-833.7594487,-833.1631657,-833.0909477,4.277472,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
561,IL1174,CCCCn1cc[n+](C)c1.O=C([O-])C1([N+](=O)[O-])C=NN=N1,-1057.9916449,0.220845,0.302825,721.90736,-0.23782,-0.05091,-1058.4425601,-1057.7707999,-1057.6888199,5.083952,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
562,IL1175,CCCCn1cc[n+](C)c1.O=C([O-])C1([N+](=O)[O-])N=NC([N+](=O)[O-])=N1,-1262.5093547,0.219545,0.308117,779.96036,-0.26598,-0.08803,-1263.0212986,-1262.2898097,-1262.2012377,4.84024,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
563,IL1176,CCCCn1cc[n+](C)c1.O=C([O-])c1c([N+](=O)[O-])ccc2[nH]nnc12,-1211.4339972,0.265429,0.348606,732.45104,-0.22055,-0.10023,-1211.9553856,-1211.1685682,-1211.0853912,3.272704,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
564,IL1177,CCCCn1cc[n+](C)c1.O=C([O-])c1cccnc1,-859.5128568,0.254882,0.327665,640.9260400000001,-0.1987,-0.05801,-859.9160446,-859.2579748,-859.1851918,3.826768,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
565,IL1179,CCCCn1cc[n+](C)c1.O=P([O-])(F)F,-1114.9292441,0.185122,0.251656,585.8938880000001,-0.22807,-0.07338,-1115.2709066,-1114.7441221,-1114.6775881,4.207567999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
566,IL1182,CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-2098.1706063,0.217891,0.311523,824.51996,-0.2463,-0.04753,-2098.7531187,-2097.9527153,-2097.8590833,5.406544,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
567,IL1184,CCCCn1cc[n+](C)c1.O=S(=O)([O-])NC1CCCCC1,-1337.7319139,0.348002,0.428683,710.472488,-0.22204,-0.03534,-1338.1959787,-1337.3839119,-1337.3032309,5.078239999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
568,IL1185,CCCCn1cc[n+](C)c1.O=S(=O)([O-])O,-1122.9589957,0.196721,0.264119,593.508768,-0.21898,-0.06549,-1123.2849297,-1122.7622747,-1122.6948767,4.174928,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
569,IL1186,CCCCn1cc[n+](C)c1.O=S(=O)([O-])OCC(F)(F)C(F)(F)C(F)(F)C(F)F,-2113.4621389,0.258681,0.353235,832.63692,-0.24546,-0.03783,-2114.0685606,-2113.2034579,-2113.1089039,5.647536,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
570,IL1187,CCCCn1cc[n+](C)c1.O=S(=O)([O-])OCCCC(F)(F)C(F)(F)F,-1815.7252308,0.282149,0.374371,812.1060320000001,-0.22857,-0.06975,-1816.2732327,-1815.4430818,-1815.3508598,4.319903999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
571,IL1188,CCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],-703.5782369,0.187697,0.250221,550.585112,-0.18372,-0.05738,-703.8983952,-703.3905399,-703.3280159,3.436448,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
572,IL1190,CCCCn1cc[n+](C)c1.O=[N+]([O-])c1c[n-]cn1,-853.396508,0.232465,0.298539,581.843776,-0.20527,-0.05512,-853.7807788,-853.164043,-853.097969,4.08408,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
573,IL1191,CCCCn1cc[n+](C)c1.O=[N+]([O-])c1ccc2nc[n-]c2c1,-1006.866797,0.270605,0.343821,644.741848,-0.19389,-0.08629,-1007.3258563,-1006.596192,-1006.522976,2.92672,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
574,IL1192,CCCCn1cc[n+](C)c1.O=[N+]([O-])c1nc[n-]c1[N+](=O)[O-],-1057.8870064,0.228058,0.303451,663.908752,-0.22477,-0.07625,-1058.3362824,-1057.6589484,-1057.5835554,4.039744,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
575,IL1193,CCCCn1cc[n+](C)c1.[Br-],-2997.4772474,0.175241,0.232428,503.582056,-0.16608,-0.06528,-2997.6878054,-2997.3020064,-2997.2448194,2.74176,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
576,IL1194,CCCCn1cc[n+](C)c1.[Cl-],-883.5002828,0.176731,0.232476,490.891984,-0.18073,-0.06384,-883.7622679,-883.3235518,-883.2678068,3.179408,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
577,IL1195,CCCCn1cc[n+](C)c1.[N-]=[N+]=[N-],-587.4599912,0.185896,0.245018,520.6276720000001,-0.15848,-0.03676,-587.7486408,-587.2740952,-587.2149732,3.310784,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
578,IL1202,CCCCn1cc[n+](C)c1C.O=S(=O)([O-])OCCCC(F)(F)C(F)(F)F,-1855.0630974,0.311821,0.403462,806.989,-0.23707,-0.03137,-1855.6355331,-1854.7512764,-1854.6596354,5.59504,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
579,IL1203,CCCCn1cc[n+](C)c1C.[Br-],-3036.7945157,0.20118,0.260847,525.42672,-0.1664,-0.04545,-3037.02883,-3036.5933357,-3036.5336687,3.28984,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
580,IL1204,CCCCn1cc[n+](C)c1C.[Cl-],-922.8160191,0.201881,0.261115,521.6109120000001,-0.17745,-0.05418,-923.1020282,-922.6141381,-922.5549040999999,3.352943999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
581,IL1205,CCCCn1cc[n+](C)c1N=Nc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,-3066.5879213,0.305289,0.423328,1039.443672,-0.25873,-0.13111,-3067.4052936,-3066.2826323,-3066.1645933,3.471264,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
